"Fecha diagnóstico";"Territorio";"Confirmados PDIA";"Total confirmados";"Hospitalizados";"UCI";"Fallecidos"
"10/07/2020";"Málaga";"12";"12";"2";"0";"0"
"10/07/2020";"Sevilla";"1";"1";"0";"0";"0"
"09/07/2020";"Andalucía";"42";"42";"4";"0";"0"
"09/07/2020";"Almería";"6";"6";"0";"0";"0"
"09/07/2020";"Cádiz";"2";"2";"0";"0";"0"
"09/07/2020";"Córdoba";"3";"3";"0";"0";"0"
"09/07/2020";"Granada";"24";"24";"2";"0";"0"
"09/07/2020";"Málaga";"7";"7";"2";"0";"0"
"08/07/2020";"Andalucía";"54";"54";"3";"0";"0"
"08/07/2020";"Almería";"16";"16";"1";"0";"0"
"08/07/2020";"Cádiz";"3";"3";"2";"0";"0"
"08/07/2020";"Córdoba";"1";"1";"0";"0";"0"
"08/07/2020";"Granada";"30";"30";"0";"0";"0"
"08/07/2020";"Huelva";"1";"1";"0";"0";"0"
"08/07/2020";"Málaga";"3";"3";"0";"0";"0"
"07/07/2020";"Andalucía";"37";"38";"3";"0";"1"
"07/07/2020";"Almería";"5";"6";"1";"0";"0"
"07/07/2020";"Cádiz";"1";"1";"0";"0";"0"
"07/07/2020";"Córdoba";"2";"2";"0";"0";"0"
"07/07/2020";"Granada";"23";"23";"2";"0";"1"
"07/07/2020";"Jaén";"2";"2";"0";"0";"0"
"07/07/2020";"Málaga";"4";"4";"0";"0";"0"
"06/07/2020";"Andalucía";"11";"11";"2";"0";"0"
"06/07/2020";"Almería";"3";"3";"0";"0";"0"
"06/07/2020";"Cádiz";"1";"1";"1";"0";"0"
"06/07/2020";"Córdoba";"1";"1";"0";"0";"0"
"06/07/2020";"Granada";"4";"4";"1";"0";"0"
"06/07/2020";"Sevilla";"2";"2";"0";"0";"0"
"05/07/2020";"Andalucía";"12";"12";"2";"0";"1"
"05/07/2020";"Almería";"3";"3";"0";"0";"0"
"05/07/2020";"Granada";"7";"7";"1";"0";"0"
"05/07/2020";"Málaga";"1";"1";"1";"0";"1"
"05/07/2020";"Sevilla";"1";"1";"0";"0";"0"
"04/07/2020";"Andalucía";"17";"17";"5";"0";"0"
"04/07/2020";"Almería";"3";"3";"1";"0";"0"
"04/07/2020";"Cádiz";"3";"3";"0";"0";"0"
"04/07/2020";"Granada";"6";"6";"1";"0";"0"
"04/07/2020";"Málaga";"5";"5";"3";"0";"0"
"03/07/2020";"Andalucía";"24";"24";"5";"1";"1"
"03/07/2020";"Almería";"7";"7";"2";"0";"0"
"03/07/2020";"Granada";"12";"12";"3";"1";"1"
"03/07/2020";"Jaén";"1";"1";"0";"0";"0"
"03/07/2020";"Málaga";"3";"3";"0";"0";"0"
"03/07/2020";"Sevilla";"1";"1";"0";"0";"0"
"02/07/2020";"Andalucía";"12";"14";"1";"0";"0"
"02/07/2020";"Almería";"1";"1";"0";"0";"0"
"02/07/2020";"Cádiz";"1";"2";"0";"0";"0"
"02/07/2020";"Granada";"8";"8";"1";"0";"0"
"02/07/2020";"Málaga";"2";"3";"0";"0";"0"
"01/07/2020";"Andalucía";"19";"20";"1";"1";"1"
"01/07/2020";"Almería";"2";"2";"1";"1";"1"
"01/07/2020";"Cádiz";"2";"2";"0";"0";"0"
"01/07/2020";"Granada";"11";"11";"0";"0";"0"
"01/07/2020";"Jaén";"2";"2";"0";"0";"0"
"01/07/2020";"Málaga";"1";"2";"0";"0";"0"
"01/07/2020";"Sevilla";"1";"1";"0";"0";"0"
"30/06/2020";"Andalucía";"26";"27";"4";"1";"1"
"30/06/2020";"Almería";"3";"3";"1";"0";"0"
"30/06/2020";"Cádiz";"3";"3";"1";"0";"1"
"30/06/2020";"Granada";"15";"15";"2";"1";"0"
"30/06/2020";"Jaén";"1";"1";"0";"0";"0"
"30/06/2020";"Málaga";"3";"4";"0";"0";"0"
"30/06/2020";"Sevilla";"1";"1";"0";"0";"0"
"29/06/2020";"Andalucía";"15";"15";"2";"0";"0"
"29/06/2020";"Almería";"1";"1";"1";"0";"0"
"29/06/2020";"Cádiz";"2";"2";"0";"0";"0"
"29/06/2020";"Córdoba";"1";"1";"0";"0";"0"
"29/06/2020";"Granada";"9";"9";"0";"0";"0"
"29/06/2020";"Jaén";"1";"1";"0";"0";"0"
"29/06/2020";"Málaga";"1";"1";"1";"0";"0"
"28/06/2020";"Andalucía";"35";"35";"2";"0";"0"
"28/06/2020";"Almería";"4";"4";"0";"0";"0"
"28/06/2020";"Granada";"15";"15";"0";"0";"0"
"28/06/2020";"Jaén";"3";"3";"1";"0";"0"
"28/06/2020";"Málaga";"13";"13";"1";"0";"0"
"27/06/2020";"Andalucía";"16";"16";"2";"0";"0"
"27/06/2020";"Cádiz";"1";"1";"0";"0";"0"
"27/06/2020";"Granada";"8";"8";"1";"0";"0"
"27/06/2020";"Jaén";"1";"1";"0";"0";"0"
"27/06/2020";"Málaga";"6";"6";"1";"0";"0"
"26/06/2020";"Andalucía";"22";"24";"1";"0";"0"
"26/06/2020";"Cádiz";"3";"3";"0";"0";"0"
"26/06/2020";"Granada";"10";"10";"1";"0";"0"
"26/06/2020";"Jaén";"3";"3";"0";"0";"0"
"26/06/2020";"Málaga";"4";"6";"0";"0";"0"
"26/06/2020";"Sevilla";"2";"2";"0";"0";"0"
"25/06/2020";"Andalucía";"16";"16";"0";"0";"0"
"25/06/2020";"Almería";"3";"3";"0";"0";"0"
"25/06/2020";"Granada";"6";"6";"0";"0";"0"
"25/06/2020";"Huelva";"1";"1";"0";"0";"0"
"25/06/2020";"Málaga";"6";"6";"0";"0";"0"
"24/06/2020";"Andalucía";"92";"92";"3";"0";"0"
"24/06/2020";"Cádiz";"3";"3";"0";"0";"0"
"24/06/2020";"Granada";"11";"11";"1";"0";"0"
"24/06/2020";"Huelva";"8";"8";"0";"0";"0"
"24/06/2020";"Jaén";"4";"4";"1";"0";"0"
"24/06/2020";"Málaga";"65";"65";"1";"0";"0"
"24/06/2020";"Sevilla";"1";"1";"0";"0";"0"
"23/06/2020";"Andalucía";"28";"29";"2";"1";"0"
"23/06/2020";"Almería";"1";"1";"1";"1";"0"
"23/06/2020";"Cádiz";"1";"1";"0";"0";"0"
"23/06/2020";"Granada";"8";"8";"1";"0";"0"
"23/06/2020";"Málaga";"18";"19";"0";"0";"0"
"22/06/2020";"Andalucía";"5";"6";"2";"1";"0"
"22/06/2020";"Cádiz";"1";"1";"0";"0";"0"
"22/06/2020";"Córdoba";"0";"1";"0";"0";"0"
"22/06/2020";"Huelva";"2";"2";"1";"1";"0"
"22/06/2020";"Málaga";"1";"1";"1";"0";"0"
"22/06/2020";"Sevilla";"1";"1";"0";"0";"0"
"21/06/2020";"Andalucía";"2";"2";"0";"0";"0"
"21/06/2020";"Granada";"1";"1";"0";"0";"0"
"21/06/2020";"Málaga";"1";"1";"0";"0";"0"
"20/06/2020";"Andalucía";"13";"13";"2";"0";"1"
"20/06/2020";"Cádiz";"1";"1";"0";"0";"0"
"20/06/2020";"Granada";"10";"10";"1";"0";"1"
"20/06/2020";"Málaga";"2";"2";"1";"0";"0"
"19/06/2020";"Andalucía";"8";"9";"3";"0";"0"
"19/06/2020";"Almería";"1";"1";"1";"0";"0"
"19/06/2020";"Cádiz";"1";"1";"0";"0";"0"
"19/06/2020";"Córdoba";"1";"1";"1";"0";"0"
"19/06/2020";"Granada";"4";"4";"0";"0";"0"
"19/06/2020";"Málaga";"1";"2";"1";"0";"0"
"18/06/2020";"Andalucía";"23";"26";"2";"1";"0"
"18/06/2020";"Almería";"1";"1";"0";"0";"0"
"18/06/2020";"Cádiz";"14";"16";"0";"0";"0"
"18/06/2020";"Granada";"6";"6";"2";"1";"0"
"18/06/2020";"Jaén";"2";"2";"0";"0";"0"
"18/06/2020";"Sevilla";"0";"1";"0";"0";"0"
"17/06/2020";"Andalucía";"7";"10";"1";"1";"0"
"17/06/2020";"Cádiz";"3";"5";"0";"0";"0"
"17/06/2020";"Granada";"3";"3";"1";"1";"0"
"17/06/2020";"Sevilla";"1";"2";"0";"0";"0"
"16/06/2020";"Andalucía";"6";"16";"3";"0";"1"
"16/06/2020";"Almería";"1";"1";"0";"0";"0"
"16/06/2020";"Cádiz";"2";"2";"2";"0";"1"
"16/06/2020";"Jaén";"1";"3";"1";"0";"0"
"16/06/2020";"Málaga";"1";"8";"0";"0";"0"
"16/06/2020";"Sevilla";"1";"2";"0";"0";"0"
"15/06/2020";"Andalucía";"2";"3";"1";"0";"0"
"15/06/2020";"Granada";"1";"1";"0";"0";"0"
"15/06/2020";"Málaga";"0";"1";"0";"0";"0"
"15/06/2020";"Sevilla";"1";"1";"1";"0";"0"
"14/06/2020";"Andalucía";"1";"1";"0";"0";"0"
"14/06/2020";"Málaga";"1";"1";"0";"0";"0"
"13/06/2020";"Andalucía";"5";"5";"1";"0";"0"
"13/06/2020";"Almería";"1";"1";"0";"0";"0"
"13/06/2020";"Cádiz";"1";"1";"0";"0";"0"
"13/06/2020";"Córdoba";"1";"1";"1";"0";"0"
"13/06/2020";"Jaén";"2";"2";"0";"0";"0"
"12/06/2020";"Andalucía";"4";"9";"0";"0";"0"
"12/06/2020";"Cádiz";"0";"3";"0";"0";"0"
"12/06/2020";"Huelva";"0";"1";"0";"0";"0"
"12/06/2020";"Málaga";"3";"4";"0";"0";"0"
"12/06/2020";"Sevilla";"1";"1";"0";"0";"0"
"11/06/2020";"Andalucía";"8";"9";"0";"0";"0"
"11/06/2020";"Cádiz";"2";"2";"0";"0";"0"
"11/06/2020";"Córdoba";"1";"1";"0";"0";"0"
"11/06/2020";"Granada";"1";"1";"0";"0";"0"
"11/06/2020";"Málaga";"3";"4";"0";"0";"0"
"11/06/2020";"Sevilla";"1";"1";"0";"0";"0"
"10/06/2020";"Andalucía";"4";"11";"3";"0";"0"
"10/06/2020";"Almería";"1";"4";"3";"0";"0"
"10/06/2020";"Jaén";"2";"3";"0";"0";"0"
"10/06/2020";"Málaga";"1";"4";"0";"0";"0"
"09/06/2020";"Andalucía";"8";"11";"1";"0";"0"
"09/06/2020";"Almería";"1";"1";"0";"0";"0"
"09/06/2020";"Cádiz";"2";"4";"0";"0";"0"
"09/06/2020";"Granada";"1";"1";"0";"0";"0"
"09/06/2020";"Jaén";"1";"2";"0";"0";"0"
"09/06/2020";"Málaga";"1";"1";"0";"0";"0"
"09/06/2020";"Sevilla";"2";"2";"1";"0";"0"
"08/06/2020";"Andalucía";"5";"7";"0";"0";"0"
"08/06/2020";"Cádiz";"0";"1";"0";"0";"0"
"08/06/2020";"Málaga";"2";"3";"0";"0";"0"
"08/06/2020";"Sevilla";"3";"3";"0";"0";"0"
"07/06/2020";"Andalucía";"4";"4";"0";"0";"0"
"07/06/2020";"Córdoba";"1";"1";"0";"0";"0"
"07/06/2020";"Granada";"1";"1";"0";"0";"0"
"07/06/2020";"Málaga";"1";"1";"0";"0";"0"
"07/06/2020";"Sevilla";"1";"1";"0";"0";"0"
"06/06/2020";"Andalucía";"10";"10";"1";"0";"0"
"06/06/2020";"Cádiz";"1";"1";"0";"0";"0"
"06/06/2020";"Córdoba";"1";"1";"0";"0";"0"
"06/06/2020";"Jaén";"1";"1";"0";"0";"0"
"06/06/2020";"Málaga";"6";"6";"1";"0";"0"
"06/06/2020";"Sevilla";"1";"1";"0";"0";"0"
"05/06/2020";"Andalucía";"15";"18";"5";"1";"1"
"05/06/2020";"Almería";"4";"4";"0";"0";"0"
"05/06/2020";"Cádiz";"2";"2";"0";"0";"0"
"05/06/2020";"Córdoba";"2";"2";"1";"0";"0"
"05/06/2020";"Granada";"2";"4";"2";"1";"1"
"05/06/2020";"Málaga";"4";"4";"1";"0";"0"
"05/06/2020";"Sevilla";"1";"2";"1";"0";"0"
"04/06/2020";"Andalucía";"13";"14";"1";"0";"0"
"04/06/2020";"Almería";"2";"2";"0";"0";"0"
"04/06/2020";"Granada";"1";"1";"0";"0";"0"
"04/06/2020";"Jaén";"3";"3";"0";"0";"0"
"04/06/2020";"Málaga";"5";"6";"1";"0";"0"
"04/06/2020";"Sevilla";"2";"2";"0";"0";"0"
"03/06/2020";"Andalucía";"17";"20";"6";"0";"1"
"03/06/2020";"Almería";"4";"4";"3";"0";"0"
"03/06/2020";"Cádiz";"2";"3";"0";"0";"0"
"03/06/2020";"Córdoba";"1";"1";"1";"0";"0"
"03/06/2020";"Granada";"4";"4";"0";"0";"0"
"03/06/2020";"Jaén";"1";"3";"1";"0";"1"
"03/06/2020";"Málaga";"2";"2";"0";"0";"0"
"03/06/2020";"Sevilla";"3";"3";"1";"0";"0"
"02/06/2020";"Andalucía";"13";"15";"3";"0";"0"
"02/06/2020";"Almería";"1";"1";"0";"0";"0"
"02/06/2020";"Cádiz";"1";"1";"0";"0";"0"
"02/06/2020";"Granada";"1";"1";"0";"0";"0"
"02/06/2020";"Jaén";"1";"2";"0";"0";"0"
"02/06/2020";"Málaga";"6";"7";"2";"0";"0"
"02/06/2020";"Sevilla";"3";"3";"1";"0";"0"
"01/06/2020";"Andalucía";"19";"20";"6";"0";"1"
"01/06/2020";"Almería";"4";"4";"0";"0";"0"
"01/06/2020";"Cádiz";"0";"1";"0";"0";"0"
"01/06/2020";"Córdoba";"4";"4";"1";"0";"0"
"01/06/2020";"Granada";"1";"1";"1";"0";"0"
"01/06/2020";"Huelva";"3";"3";"1";"0";"0"
"01/06/2020";"Jaén";"2";"2";"0";"0";"0"
"01/06/2020";"Málaga";"4";"4";"3";"0";"1"
"01/06/2020";"Sevilla";"1";"1";"0";"0";"0"
"31/05/2020";"Andalucía";"10";"10";"1";"0";"0"
"31/05/2020";"Almería";"2";"2";"0";"0";"0"
"31/05/2020";"Cádiz";"4";"4";"1";"0";"0"
"31/05/2020";"Huelva";"1";"1";"0";"0";"0"
"31/05/2020";"Jaén";"2";"2";"0";"0";"0"
"31/05/2020";"Málaga";"1";"1";"0";"0";"0"
"30/05/2020";"Andalucía";"14";"14";"2";"0";"1"
"30/05/2020";"Almería";"2";"2";"1";"0";"1"
"30/05/2020";"Cádiz";"3";"3";"0";"0";"0"
"30/05/2020";"Granada";"1";"1";"0";"0";"0"
"30/05/2020";"Jaén";"3";"3";"1";"0";"0"
"30/05/2020";"Málaga";"5";"5";"0";"0";"0"
"29/05/2020";"Andalucía";"14";"18";"0";"0";"0"
"29/05/2020";"Almería";"1";"1";"0";"0";"0"
"29/05/2020";"Cádiz";"1";"2";"0";"0";"0"
"29/05/2020";"Córdoba";"2";"2";"0";"0";"0"
"29/05/2020";"Granada";"2";"2";"0";"0";"0"
"29/05/2020";"Jaén";"1";"3";"0";"0";"0"
"29/05/2020";"Málaga";"5";"6";"0";"0";"0"
"29/05/2020";"Sevilla";"2";"2";"0";"0";"0"
"28/05/2020";"Andalucía";"12";"17";"4";"0";"0"
"28/05/2020";"Almería";"3";"4";"2";"0";"0"
"28/05/2020";"Cádiz";"2";"2";"0";"0";"0"
"28/05/2020";"Granada";"3";"4";"0";"0";"0"
"28/05/2020";"Huelva";"0";"1";"1";"0";"0"
"28/05/2020";"Jaén";"2";"2";"1";"0";"0"
"28/05/2020";"Málaga";"2";"4";"0";"0";"0"
"27/05/2020";"Andalucía";"14";"16";"1";"0";"0"
"27/05/2020";"Almería";"3";"3";"0";"0";"0"
"27/05/2020";"Cádiz";"3";"3";"0";"0";"0"
"27/05/2020";"Córdoba";"1";"1";"0";"0";"0"
"27/05/2020";"Granada";"2";"3";"0";"0";"0"
"27/05/2020";"Málaga";"5";"5";"1";"0";"0"
"27/05/2020";"Sevilla";"0";"1";"0";"0";"0"
"26/05/2020";"Andalucía";"7";"17";"1";"0";"0"
"26/05/2020";"Almería";"1";"2";"1";"0";"0"
"26/05/2020";"Cádiz";"2";"2";"0";"0";"0"
"26/05/2020";"Córdoba";"1";"1";"0";"0";"0"
"26/05/2020";"Granada";"0";"6";"0";"0";"0"
"26/05/2020";"Jaén";"1";"1";"0";"0";"0"
"26/05/2020";"Málaga";"0";"3";"0";"0";"0"
"26/05/2020";"Sevilla";"2";"2";"0";"0";"0"
"25/05/2020";"Andalucía";"8";"21";"0";"0";"0"
"25/05/2020";"Cádiz";"2";"3";"0";"0";"0"
"25/05/2020";"Córdoba";"1";"1";"0";"0";"0"
"25/05/2020";"Granada";"0";"3";"0";"0";"0"
"25/05/2020";"Huelva";"0";"1";"0";"0";"0"
"25/05/2020";"Jaén";"1";"2";"0";"0";"0"
"25/05/2020";"Málaga";"4";"10";"0";"0";"0"
"25/05/2020";"Sevilla";"0";"1";"0";"0";"0"
"24/05/2020";"Andalucía";"3";"5";"1";"0";"0"
"24/05/2020";"Almería";"1";"1";"0";"0";"0"
"24/05/2020";"Granada";"0";"2";"0";"0";"0"
"24/05/2020";"Jaén";"1";"1";"1";"0";"0"
"24/05/2020";"Málaga";"1";"1";"0";"0";"0"
"23/05/2020";"Andalucía";"7";"11";"1";"0";"0"
"23/05/2020";"Almería";"1";"2";"1";"0";"0"
"23/05/2020";"Cádiz";"0";"1";"0";"0";"0"
"23/05/2020";"Granada";"2";"3";"0";"0";"0"
"23/05/2020";"Jaén";"1";"2";"0";"0";"0"
"23/05/2020";"Málaga";"2";"2";"0";"0";"0"
"23/05/2020";"Sevilla";"1";"1";"0";"0";"0"
"22/05/2020";"Andalucía";"13";"55";"5";"0";"1"
"22/05/2020";"Almería";"1";"5";"2";"0";"0"
"22/05/2020";"Cádiz";"0";"3";"0";"0";"0"
"22/05/2020";"Granada";"2";"12";"1";"0";"0"
"22/05/2020";"Huelva";"1";"1";"1";"0";"0"
"22/05/2020";"Jaén";"4";"6";"1";"0";"1"
"22/05/2020";"Málaga";"3";"25";"0";"0";"0"
"22/05/2020";"Sevilla";"2";"3";"0";"0";"0"
"21/05/2020";"Andalucía";"12";"53";"3";"1";"0"
"21/05/2020";"Almería";"1";"6";"0";"0";"0"
"21/05/2020";"Cádiz";"1";"5";"1";"1";"0"
"21/05/2020";"Córdoba";"0";"1";"0";"0";"0"
"21/05/2020";"Granada";"5";"9";"1";"0";"0"
"21/05/2020";"Jaén";"2";"4";"0";"0";"0"
"21/05/2020";"Málaga";"1";"19";"0";"0";"0"
"21/05/2020";"Sevilla";"2";"9";"1";"0";"0"
"20/05/2020";"Andalucía";"29";"100";"14";"2";"0"
"20/05/2020";"Almería";"1";"8";"2";"1";"0"
"20/05/2020";"Cádiz";"7";"9";"2";"0";"0"
"20/05/2020";"Córdoba";"2";"7";"1";"0";"0"
"20/05/2020";"Granada";"3";"12";"1";"0";"0"
"20/05/2020";"Huelva";"0";"1";"0";"0";"0"
"20/05/2020";"Jaén";"11";"17";"4";"1";"0"
"20/05/2020";"Málaga";"3";"39";"3";"0";"0"
"20/05/2020";"Sevilla";"2";"7";"1";"0";"0"
"19/05/2020";"Andalucía";"15";"94";"3";"1";"0"
"19/05/2020";"Almería";"0";"9";"0";"0";"0"
"19/05/2020";"Cádiz";"2";"5";"0";"0";"0"
"19/05/2020";"Córdoba";"0";"12";"0";"0";"0"
"19/05/2020";"Granada";"4";"12";"2";"0";"0"
"19/05/2020";"Huelva";"0";"1";"0";"0";"0"
"19/05/2020";"Jaén";"1";"8";"0";"0";"0"
"19/05/2020";"Málaga";"5";"37";"0";"0";"0"
"19/05/2020";"Sevilla";"3";"10";"1";"1";"0"
"18/05/2020";"Andalucía";"16";"101";"3";"0";"0"
"18/05/2020";"Almería";"0";"6";"0";"0";"0"
"18/05/2020";"Cádiz";"1";"5";"0";"0";"0"
"18/05/2020";"Córdoba";"2";"10";"0";"0";"0"
"18/05/2020";"Granada";"1";"4";"0";"0";"0"
"18/05/2020";"Huelva";"1";"1";"0";"0";"0"
"18/05/2020";"Jaén";"8";"19";"2";"0";"0"
"18/05/2020";"Málaga";"2";"43";"1";"0";"0"
"18/05/2020";"Sevilla";"1";"13";"0";"0";"0"
"17/05/2020";"Andalucía";"6";"25";"5";"0";"0"
"17/05/2020";"Almería";"1";"1";"1";"0";"0"
"17/05/2020";"Córdoba";"1";"4";"2";"0";"0"
"17/05/2020";"Granada";"1";"8";"1";"0";"0"
"17/05/2020";"Jaén";"1";"1";"0";"0";"0"
"17/05/2020";"Málaga";"1";"10";"1";"0";"0"
"17/05/2020";"Sevilla";"1";"1";"0";"0";"0"
"16/05/2020";"Andalucía";"8";"29";"3";"0";"0"
"16/05/2020";"Almería";"0";"1";"0";"0";"0"
"16/05/2020";"Cádiz";"1";"1";"0";"0";"0"
"16/05/2020";"Córdoba";"1";"2";"0";"0";"0"
"16/05/2020";"Granada";"1";"10";"2";"0";"0"
"16/05/2020";"Jaén";"4";"4";"1";"0";"0"
"16/05/2020";"Málaga";"1";"8";"0";"0";"0"
"16/05/2020";"Sevilla";"0";"3";"0";"0";"0"
"15/05/2020";"Andalucía";"33";"181";"9";"0";"4"
"15/05/2020";"Almería";"2";"7";"0";"0";"0"
"15/05/2020";"Cádiz";"1";"12";"0";"0";"0"
"15/05/2020";"Córdoba";"2";"6";"1";"0";"1"
"15/05/2020";"Granada";"6";"24";"2";"0";"0"
"15/05/2020";"Huelva";"1";"2";"0";"0";"0"
"15/05/2020";"Jaén";"9";"25";"1";"0";"2"
"15/05/2020";"Málaga";"4";"64";"5";"0";"0"
"15/05/2020";"Sevilla";"8";"41";"0";"0";"1"
"14/05/2020";"Andalucía";"15";"146";"13";"2";"3"
"14/05/2020";"Almería";"2";"16";"6";"2";"1"
"14/05/2020";"Cádiz";"3";"8";"1";"0";"1"
"14/05/2020";"Córdoba";"0";"5";"0";"0";"0"
"14/05/2020";"Granada";"2";"23";"1";"0";"0"
"14/05/2020";"Jaén";"2";"11";"4";"0";"1"
"14/05/2020";"Málaga";"3";"61";"0";"0";"0"
"14/05/2020";"Sevilla";"3";"22";"1";"0";"0"
"13/05/2020";"Andalucía";"17";"144";"8";"0";"0"
"13/05/2020";"Almería";"3";"13";"2";"0";"0"
"13/05/2020";"Cádiz";"1";"10";"1";"0";"0"
"13/05/2020";"Córdoba";"3";"11";"1";"0";"0"
"13/05/2020";"Granada";"4";"17";"0";"0";"0"
"13/05/2020";"Huelva";"0";"2";"0";"0";"0"
"13/05/2020";"Jaén";"3";"16";"2";"0";"0"
"13/05/2020";"Málaga";"1";"53";"0";"0";"0"
"13/05/2020";"Sevilla";"2";"22";"2";"0";"0"
"12/05/2020";"Andalucía";"21";"157";"7";"0";"0"
"12/05/2020";"Almería";"0";"10";"0";"0";"0"
"12/05/2020";"Cádiz";"5";"12";"0";"0";"0"
"12/05/2020";"Córdoba";"1";"16";"2";"0";"0"
"12/05/2020";"Granada";"4";"17";"2";"0";"0"
"12/05/2020";"Huelva";"0";"3";"0";"0";"0"
"12/05/2020";"Jaén";"3";"10";"0";"0";"0"
"12/05/2020";"Málaga";"4";"65";"0";"0";"0"
"12/05/2020";"Sevilla";"4";"24";"3";"0";"0"
"11/05/2020";"Andalucía";"23";"166";"9";"2";"2"
"11/05/2020";"Almería";"2";"14";"2";"0";"0"
"11/05/2020";"Cádiz";"0";"14";"0";"0";"0"
"11/05/2020";"Córdoba";"0";"11";"0";"0";"0"
"11/05/2020";"Granada";"4";"10";"0";"0";"0"
"11/05/2020";"Huelva";"1";"3";"0";"0";"0"
"11/05/2020";"Jaén";"8";"22";"6";"2";"2"
"11/05/2020";"Málaga";"4";"78";"0";"0";"0"
"11/05/2020";"Sevilla";"4";"14";"1";"0";"0"
"10/05/2020";"Andalucía";"13";"45";"9";"2";"2"
"10/05/2020";"Almería";"3";"3";"0";"0";"0"
"10/05/2020";"Córdoba";"1";"5";"1";"1";"0"
"10/05/2020";"Granada";"0";"5";"1";"0";"0"
"10/05/2020";"Jaén";"8";"19";"4";"0";"1"
"10/05/2020";"Málaga";"1";"11";"3";"1";"1"
"10/05/2020";"Sevilla";"0";"2";"0";"0";"0"
"09/05/2020";"Andalucía";"16";"52";"9";"0";"2"
"09/05/2020";"Almería";"5";"6";"2";"0";"0"
"09/05/2020";"Cádiz";"0";"1";"1";"0";"0"
"09/05/2020";"Córdoba";"2";"11";"2";"0";"0"
"09/05/2020";"Granada";"4";"12";"1";"0";"1"
"09/05/2020";"Málaga";"1";"15";"0";"0";"0"
"09/05/2020";"Sevilla";"4";"7";"3";"0";"1"
"08/05/2020";"Andalucía";"23";"187";"12";"1";"0"
"08/05/2020";"Almería";"2";"12";"1";"0";"0"
"08/05/2020";"Cádiz";"0";"14";"1";"0";"0"
"08/05/2020";"Córdoba";"1";"26";"0";"0";"0"
"08/05/2020";"Granada";"4";"18";"1";"0";"0"
"08/05/2020";"Huelva";"0";"2";"0";"0";"0"
"08/05/2020";"Jaén";"3";"16";"2";"0";"0"
"08/05/2020";"Málaga";"6";"78";"4";"0";"0"
"08/05/2020";"Sevilla";"7";"21";"3";"1";"0"
"07/05/2020";"Andalucía";"18";"159";"10";"2";"3"
"07/05/2020";"Almería";"1";"15";"0";"0";"0"
"07/05/2020";"Cádiz";"1";"10";"0";"0";"0"
"07/05/2020";"Córdoba";"1";"13";"2";"1";"0"
"07/05/2020";"Granada";"2";"19";"1";"0";"0"
"07/05/2020";"Huelva";"0";"5";"0";"0";"0"
"07/05/2020";"Jaén";"4";"20";"4";"1";"1"
"07/05/2020";"Málaga";"1";"45";"2";"0";"1"
"07/05/2020";"Sevilla";"8";"32";"1";"0";"1"
"06/05/2020";"Andalucía";"24";"169";"10";"1";"1"
"06/05/2020";"Almería";"0";"10";"2";"0";"0"
"06/05/2020";"Cádiz";"2";"11";"0";"0";"0"
"06/05/2020";"Córdoba";"2";"27";"1";"0";"0"
"06/05/2020";"Granada";"7";"22";"1";"0";"0"
"06/05/2020";"Huelva";"0";"7";"0";"0";"0"
"06/05/2020";"Jaén";"2";"20";"0";"0";"0"
"06/05/2020";"Málaga";"5";"46";"2";"1";"1"
"06/05/2020";"Sevilla";"6";"26";"4";"0";"0"
"05/05/2020";"Andalucía";"51";"229";"17";"0";"2"
"05/05/2020";"Almería";"0";"7";"0";"0";"0"
"05/05/2020";"Cádiz";"7";"20";"2";"0";"0"
"05/05/2020";"Córdoba";"4";"15";"1";"0";"0"
"05/05/2020";"Granada";"3";"44";"0";"0";"0"
"05/05/2020";"Huelva";"1";"12";"0";"0";"0"
"05/05/2020";"Jaén";"15";"20";"6";"0";"1"
"05/05/2020";"Málaga";"6";"61";"7";"0";"0"
"05/05/2020";"Sevilla";"15";"50";"1";"0";"1"
"04/05/2020";"Andalucía";"17";"164";"11";"2";"1"
"04/05/2020";"Almería";"0";"9";"0";"0";"0"
"04/05/2020";"Cádiz";"3";"7";"0";"0";"0"
"04/05/2020";"Córdoba";"1";"13";"0";"0";"0"
"04/05/2020";"Granada";"5";"42";"3";"0";"0"
"04/05/2020";"Huelva";"0";"9";"0";"0";"0"
"04/05/2020";"Jaén";"2";"19";"3";"2";"1"
"04/05/2020";"Málaga";"4";"52";"2";"0";"0"
"04/05/2020";"Sevilla";"2";"13";"3";"0";"0"
"03/05/2020";"Andalucía";"6";"42";"7";"1";"0"
"03/05/2020";"Córdoba";"0";"2";"2";"0";"0"
"03/05/2020";"Granada";"3";"7";"1";"0";"0"
"03/05/2020";"Jaén";"0";"1";"1";"0";"0"
"03/05/2020";"Málaga";"1";"12";"2";"1";"0"
"03/05/2020";"Sevilla";"2";"20";"1";"0";"0"
"02/05/2020";"Andalucía";"27";"59";"12";"1";"3"
"02/05/2020";"Cádiz";"3";"7";"2";"0";"0"
"02/05/2020";"Córdoba";"1";"7";"0";"0";"0"
"02/05/2020";"Granada";"3";"11";"2";"0";"1"
"02/05/2020";"Jaén";"15";"17";"3";"1";"2"
"02/05/2020";"Málaga";"4";"11";"2";"0";"0"
"02/05/2020";"Sevilla";"1";"6";"3";"0";"0"
"01/05/2020";"Andalucía";"38";"78";"9";"1";"3"
"01/05/2020";"Almería";"1";"1";"0";"0";"0"
